基金代码,基金名称,一级分类,二级分类,基金公司,基金规模(亿),风险等级,管理费(%),YTD(%),近1年(%),近3年(%),近5年(%),1年最大回撤(%),1年夏普比率,持有人数,总管理规模(亿),评级,3月评分,6月评分,1年评分,2年评分,3年评分,5年评分,7年评分,10年评分
020228,国泰海通中债0-3年政策性金融债A,指数型,指数型-固收,国泰海通资管,2.77,中低,0.15%（每年）,1.47,1,,,-1.04,-1.27,3,67.76亿(8只基金),blue,63.1,52.72,41.3,39.76,40.4,0.0,0.0,9.76
519601,海富通中国海外混合,QDII,QDII-混合偏股,海富通基金,0.58,,1.2%,,,,,-12.43,1.22,,,green,87.19,57.63,54.34,64.84,58.46,54.73,55.88,58.4
001889,中欧增强回报债券(LOF)E,债券型,债券型-混合一级,中欧基金,63.95,中,0.30%（每年）,1.49,4.26,15.46,15.45,-0.99,1.28,5,100.51亿(7只基金),green,69.01,59.58,49.49,50.77,55.76,47.75,41.28,40.77
014655,国联益海30天滚动持有短债A,债券型,债券型-中短债,国联基金,3.65,中低,0.20%（每年）,1.07,1.8,8.64,,-0.05,-1.32,1,104.07亿(17只基金),blue,58.82,46.19,36.16,37.86,46.94,46.13,46.13,21.49
020245,大成惠祥纯债债券C,债券型,债券型-中短债,大成基金,11.5,中低,0.20%（每年）,0.81,-2.22,,,-3.89,-1.1,0,74.23亿(14只基金),orange,35.57,49.12,39.02,36.33,37.29,0.0,0.0,9.1
014858,建信鑫享短债债券F,债券型,债券型-中短债,建信基金,61.1,中低,0.30%（每年）,-0.1,0.74,,,-0.98,-1.26,2,2031.46亿(21只基金),blue,54.78,52.09,40.13,39.62,39.62,0.0,4.84,11.74
020247,国投瑞银和宜债券C,债券型,债券型-混合二级,国投瑞银基金,0.8,中,0.60%（每年）,-0.28,1.89,,,-1.09,-0.07,1,56.97亿(16只基金),orange,39.56,43.99,40.47,38.59,38.59,0.0,0.0,7.04
020248,惠升中债7-10年政金债指数A,指数型,指数型-固收,惠升基金,9.67,中低,0.15%（每年）,2.91,0.28,,,-3.21,-0.7,9,140.93亿(16只基金),green,71.49,52.14,44.47,46.04,46.04,0.0,0.0,9.61
020252,银河中债0-3年政金债指数A,指数型,指数型-固收,银河基金,27.17,中低,0.15%（每年）,1.1,-7.55,,,-9,-1.52,22,127.22亿(9只基金),blue,59.39,48.67,32.72,39.26,40.11,0.0,0.0,9.63
020253,银河中债0-3年政金债指数C,指数型,指数型-固收,银河基金,27.17,中低,0.15%（每年）,1.05,-7.61,,,-8.99,-1.53,3,127.22亿(9只基金),blue,58.36,47.52,32.16,39.68,40.78,0.0,0.0,9.75
020256,中欧中证机器人指数发起C,指数型,指数型-股票,中欧基金,21.57,中高,0.50%（每年）,5.79,32.36,,,-18.86,1.16,12,101.47亿(38只基金),orange,28.49,31.67,41.1,53.05,56.53,0.0,0.0,13.16
020259,嘉实稳恒90天持有期债券A,债券型,债券型-长债,嘉实基金,3.81,中低,0.22%（每年）,0.77,1.59,,,-0.07,-2.78,3,6.00亿(6只基金),orange,41.69,40.98,28.89,33.15,33.15,0.0,0.0,7.07
020260,嘉实稳恒90天持有期债券C,债券型,债券型-长债,嘉实基金,3.81,中低,0.22%（每年）,0.68,1.36,,,-0.07,-4.58,1,6.00亿(6只基金),orange,33.27,33.91,23.41,29.7,29.7,0.0,0.0,6.42
020261,兴业裕华债券C,债券型,债券型-长债,兴业基金,21.85,中低,0.30%（每年）,1.66,1.83,,,-1.05,-0.32,3,487.88亿(14只基金),green,67.56,67.11,47.95,43.89,45.04,0.0,0.0,10.77
020262,平安鑫惠90天持有债券A,债券型,债券型-混合一级,平安基金,23.42,中低,0.30%（每年）,1.02,2.73,,,-0.36,0.82,18,181.65亿(18只基金),blue,53.77,58.26,47.76,45.92,45.89,0.0,0.0,10.99
020263,平安鑫惠90天持有债券C,债券型,债券型-混合一级,平安基金,23.42,中低,0.30%（每年）,0.92,2.52,,,-0.37,0.55,4,181.65亿(18只基金),blue,51.48,56.25,46.49,44.66,44.62,0.0,0.0,10.72
020266,长城产业优选混合C,混合型,混合型-偏股,长城基金,0.58,中高,1.20%（每年）,-21.37,1.39,,,-36.39,0.17,0,20.82亿(8只基金),orange,29.28,29.39,51.17,52.99,52.99,0.0,0.0,9.53
020267,宏利睿智成长混合A,混合型,混合型-偏股,宏利基金,5.37,中高,1.20%（每年）,3.28,56.54,,,-8.18,2.66,2,67.15亿(14只基金),orange,44.05,61.82,68.39,59.89,59.89,0.0,0.0,10.75
020268,宏利睿智成长混合C,混合型,混合型-偏股,宏利基金,5.37,中高,1.20%（每年）,2.99,55.51,,,-8.27,2.62,2,67.15亿(14只基金),orange,43.62,61.46,67.94,59.38,59.38,0.0,0.0,10.66
020270,宏利价值驱动6个月持有混合C,混合型,混合型-偏股,宏利基金,0.6,中高,1.20%（每年）,0.71,36.91,,,-11.03,1.77,0,67.15亿(14只基金),orange,39.21,59.76,66.21,58.66,0.0,0.0,0.0,7.39
020272,万家创业板综合ETF发起式联接C,指数型,指数型-股票,万家基金,0.79,中高,0.50%（每年）,11.67,48.58,,,-9.68,1.74,0,82.18亿(28只基金),orange,37.14,42.72,59.22,60.2,60.2,0.0,0.0,12.4
020274,富国中证细分化工产业主题ETF发起式联接C,指数型,指数型-股票,富国基金,55.86,中高,0.50%（每年）,2.62,48.8,,,-18.52,1.63,34,210.93亿(22只基金),green,85.08,87.47,67.23,58.16,58.79,0.0,0.0,13.83
020275,浦银安盛颐璇平衡养老目标三年混合(FOF)Y,FOF,FOF-均衡型,浦银安盛基金,2.64,中高,0.45%（每年）,7.16,21.98,,,-6.44,1.81,0,2.88亿(6只基金),orange,37.59,38.26,42.6,43.72,42.84,0.0,0.0,10.4
020276,银河新材料股票发起式A,股票型,股票型,银河基金,0.26,中高,1.20%（每年）,23.08,94.36,,,-15.49,2.27,0,4.87亿(4只基金),blue,59.9,75.83,73.06,61.44,61.44,0.0,0.0,12.72
020277,银河新材料股票发起式C,股票型,股票型,银河基金,0.26,中高,1.20%（每年）,22.73,93.18,,,-15.55,2.25,0,4.87亿(4只基金),blue,59.28,75.5,72.44,60.9,60.9,0.0,0.0,12.61
020279,国泰信创ETF联接C,指数型,指数型-股票,国泰基金,0.23,中高,0.50%（每年）,46.57,97.47,,,-18.62,2.1,0,41.16亿(27只基金),orange,39.66,35.25,44.61,58.52,56.64,0.0,0.0,13.28
020280,中加丰泽纯债债券C,债券型,债券型-长债,中加基金,57.31,中低,0.30%（每年）,0.77,-0.35,,,-2.22,-1.39,3,277.97亿(16只基金),blue,64.43,63.6,40.79,37.98,40.61,0.0,0.0,9.83
020282,益民优势安享混合C,混合型,混合型-灵活,益民基金,1.04,中,1.20%（每年）,7.26,29.92,,,-16.86,1.48,0,4.60亿(4只基金),orange,32.82,35.62,56.08,51.1,54.23,0.0,0.0,12.76
020286,中证兴业中高等级信用债指数C,指数型,指数型-固收,兴业基金,119.67,中低,0.15%（每年）,1.04,1.55,,,-0.5,-0.85,12,487.88亿(14只基金),blue,65.13,64.02,47.03,43.98,45.94,0.0,0.0,10.93
002206,博时裕康纯债债券A,债券型,债券型-长债,博时基金,5.23,中低,0.30%（每年）,0.63,-3.91,0.27,-0.06,-5.05,-1.28,4,73.25亿(15只基金),blue,62.23,43.46,28.83,35.89,47.42,46.03,44.05,43.31
014461,平安品质优选混合C,混合型,混合型-偏股,平安基金,8.49,中高,1.20%（每年）,55.89,141.93,99.05,,-19.33,2.33,2,39.49亿(11只基金),green,77.03,67.62,63.08,60.72,55.27,56.26,56.26,25.46
014462,光大汇佳混合A,混合型,混合型-偏股,光大保德信基金,0.06,中高,1.20%（每年）,17.78,28.71,24.9,,-11.78,1.41,0,1.99亿(9只基金),orange,43.98,41.68,42.53,48.53,47.99,51.8,51.8,21.86
023633,景顺长城新兴产业混合C,混合型,混合型-偏股,景顺长城基金,5.99,中高,1.20%（每年）,63.73,152.04,,,-15.3,2.81,1,137.76亿(13只基金),orange,33.14,33.06,59.98,59.98,0.0,0.0,0.0,5.98
014463,光大汇佳混合C,混合型,混合型-偏股,光大保德信基金,0.06,中高,1.20%（每年）,17.45,27.98,22.46,,-11.86,1.38,0,1.99亿(9只基金),orange,43.43,41.15,41.59,47.83,47.36,51.16,51.16,21.65
020667,富国创业板200ETF发起式联接A,指数型,指数型-股票,富国基金,0.2,中高,0.50%（每年）,6.49,32.08,,,-16.09,1.14,0,99.31亿(28只基金),orange,37.38,46.28,57.22,59.62,60.25,0.0,0.0,14.09
020351,农银金瑞利率债债券,债券型,债券型-长债,农银汇理基金,4.09,中低,0.30%（每年）,1.51,1.68,,,-0.62,-0.55,4,107.65亿(9只基金),blue,56.67,55.84,42.48,42.83,42.83,0.0,0.0,6.51
020288,永赢红利慧选混合发起C,混合型,混合型-偏股,永赢基金,0.14,中高,1.00%（每年）,-3.83,-6.23,,,-17.8,-0.39,0,62.23亿(17只基金),blue,48.79,41.09,42.31,44.64,44.64,0.0,0.0,9.38
020289,国泰中证机器人ETF发起联接A,指数型,指数型-股票,国泰基金,1.13,中高,0.50%（每年）,5.89,32.24,,,-18.38,1.17,0,41.16亿(27只基金),orange,28.65,31.77,41.05,51.97,51.98,0.0,0.0,12.29
020290,国泰中证机器人ETF发起联接C,指数型,指数型-股票,国泰基金,1.13,中高,0.50%（每年）,5.79,31.97,,,-18.4,1.16,1,41.16亿(27只基金),orange,28.61,31.73,41.0,51.9,51.9,0.0,0.0,12.27
005217,建信福泽安泰混合(FOF)A,FOF,FOF-稳健型,建信基金,13.98,中,0.50%（每年）,0.03,7.04,3.02,1.68,-5.08,0.88,5,18.27亿(6只基金),green,67.8,50.47,50.44,44.53,43.65,45.04,44.44,45.17
020291,华夏科创100ETF联接A,指数型,指数型-股票,华夏基金,8.27,中高,0.15%（每年）,43.22,107.84,,,-14.17,2.62,2,1491.88亿(36只基金),blue,52.91,50.22,62.55,62.11,62.65,0.0,0.0,14.63
020292,华夏科创100ETF联接C,指数型,指数型-股票,华夏基金,8.27,中高,0.15%（每年）,43.08,107.4,,,-14.2,2.61,3,1491.88亿(36只基金),blue,52.74,50.04,62.3,61.95,62.49,0.0,0.0,14.59
020294,易方达上证科创板100ETF联接发起式C,指数型,指数型-股票,易方达基金,2.45,中高,0.15%（每年）,43.19,105.92,,,-14.17,2.6,1,35.42亿(14只基金),blue,51.84,48.58,61.84,67.14,67.14,0.0,0.0,11.9
020300,南方乐元中短期利率债债券E,债券型,债券型-中短债,南方基金,15.38,中低,0.30%（每年）,-3.61,-3.27,,,-4.84,-1.08,0,295.59亿(35只基金),orange,25.67,38.84,33.9,34.89,34.89,0.0,0.0,6.38
519696,交银环球精选混合(QDII)A,QDII,QDII-混合偏股,交银施罗德基金,2.54,,1.2%,,,,,-15.14,0.53,,,orange,23.92,27.88,49.92,50.37,56.16,52.98,54.16,56.0
005218,华夏聚惠(FOF)A,FOF,FOF-稳健型,华夏基金,4.14,中,0.80%（每年）,-1.67,3.22,9.46,8.18,-3.01,0.48,2,102.96亿(14只基金),orange,40.25,39.69,40.4,44.59,44.28,44.05,44.64,45.27
005219,华夏聚惠(FOF)C,FOF,FOF-稳健型,华夏基金,4.14,中,0.80%（每年）,-1.85,2.8,8.12,5.97,-3.16,0.35,1,102.96亿(14只基金),orange,39.25,38.48,38.81,43.35,43.03,42.94,43.68,44.32
020303,信澳星亮智选混合A,混合型,混合型-偏股,信达澳亚基金,0.75,中高,1.20%（每年）,-12.02,10.99,,,-21.87,0.52,0,5.42亿(10只基金),green,85.84,82.91,78.11,74.02,74.02,0.0,0.0,15.15
020315,嘉实前沿科技沪港深股票C,股票型,股票型,嘉实基金,30.67,中高,1.20%（每年）,83.38,140.29,,,-17.69,2.66,2,117.43亿(9只基金),blue,50.3,42.47,61.46,64.72,60.62,0.0,0.0,14.26
020320,华泰柏瑞上证科创板100ETF发起式联接A,指数型,指数型-股票,华泰柏瑞基金,0.64,中高,0.50%（每年）,43.33,106.07,,,-13.82,2.63,0,474.68亿(21只基金),blue,52.9,49.31,62.64,62.46,63.29,0.0,0.0,14.76
020321,华泰柏瑞上证科创板100ETF发起式联接C,指数型,指数型-股票,华泰柏瑞基金,0.64,中高,0.50%（每年）,43.16,105.55,,,-13.86,2.62,0,474.68亿(21只基金),blue,52.77,49.17,62.42,62.3,63.11,0.0,0.0,14.72
020323,博时中证基建工程指数发起式A,指数型,指数型-股票,博时基金,0.26,中高,0.50%（每年）,-5.15,3.66,,,-15.38,0.16,0,984.25亿(30只基金),green,77.04,56.82,51.23,49.17,49.17,0.0,0.0,10.25
020334,华夏聚安优选三个月持有混合(FOF)C,FOF,FOF-稳健型,华夏基金,30.79,中,0.60%（每年）,-0.53,1.33,,,-1.07,-0.47,16,102.96亿(14只基金),orange,37.47,35.3,32.26,37.53,37.53,0.0,0.0,7.97
519981,长信标普100等权重指数人民币,QDII,指数型-海外股票,长信基金,8.36,,1.1%,,,,,-7.27,1.24,,,orange,26.83,37.7,47.4,50.83,57.21,56.67,57.45,56.86
014506,博时成长臻选混合A,混合型,混合型-偏股,博时基金,1.25,中高,1.20%（每年）,10.36,51.73,61.98,,-10.79,2.09,1,53.17亿(8只基金),green,77.32,60.8,57.1,61.52,56.69,56.33,56.33,25.46
014507,博时成长臻选混合C,混合型,混合型-偏股,博时基金,1.25,中高,1.20%（每年）,10.1,50.97,59.54,,-10.83,2.07,0,53.17亿(8只基金),green,76.96,60.3,56.73,61.05,56.24,55.94,55.94,25.33
014508,汇添富先进制造混合A,混合型,混合型-偏股,汇添富基金,11.16,中高,1.20%（每年）,8.44,54.67,71.2,,-9.51,1.99,3,49.55亿(10只基金),blue,63.32,49.57,59.65,61.8,59.53,59.45,59.45,26.39
020335,华夏中证大数据产业ETF发起式联接A,指数型,指数型-股票,华夏基金,1.47,中高,0.50%（每年）,-10.53,3.24,,,-25.83,0.22,0,149.67亿(37只基金),blue,51.52,39.85,44.29,58.64,61.49,0.0,0.0,14.21
020339,银华混改红利灵活配置混合发起式C,混合型,混合型-灵活,银华基金,0.26,中高,1.20%（每年）,-15.34,-14.48,,,-17.95,-1.59,0,33.91亿(11只基金),orange,39.67,56.33,52.31,46.61,46.38,0.0,0.0,11.2
020340,华泰柏瑞祥泰稳健养老目标偏债一年(FOF)Y,FOF,FOF-稳健型,华泰柏瑞基金,2.29,中,0.30%（每年）,-0.2,2.21,,,-2.01,0.17,0,37.90亿(6只基金),orange,42.01,41.27,40.7,43.4,45.3,0.0,0.0,10.8
020352,国富沪深300指数增强C,指数型,指数型-股票,国海富兰克林基金,2.36,中高,0.85%（每年）,10.07,32.68,,,-7.15,1.8,0,6.79亿(7只基金),orange,32.43,50.45,52.39,51.9,54.4,0.0,0.0,12.78
020353,富国量化对冲策略三个月持有期混合E,混合型,混合型-绝对收益,富国基金,0.64,中,0.80%（每年）,1.27,0.22,,,-2.54,-0.5,0,274.37亿(26只基金),green,70.18,64.85,52.23,46.17,47.43,0.0,0.0,11.38
020354,农银瑞益一年持有混合A,混合型,混合型-偏债,农银汇理基金,0.5,中,0.70%（每年）,1.17,3.4,,,-1.8,0.5,0,35.68亿(17只基金),blue,47.46,41.66,39.91,40.02,40.02,0.0,0.0,8.46
020355,农银瑞益一年持有混合C,混合型,混合型-偏债,农银汇理基金,0.5,中,0.70%（每年）,0.98,2.98,,,-1.82,0.35,0,35.68亿(17只基金),orange,45.88,40.14,38.36,38.73,38.73,0.0,0.0,8.21
020356,华夏半导体材料设备ETF联接A,指数型,指数型-股票,华夏基金,17.35,中高,0.50%（每年）,107.17,228.85,,,-18.57,3.17,1,843.27亿(32只基金),blue,64.96,57.53,59.17,60.81,62.97,0.0,0.0,14.61
020357,华夏半导体材料设备ETF联接C,指数型,指数型-股票,华夏基金,17.35,中高,0.50%（每年）,106.89,227.84,,,-18.61,3.16,8,843.27亿(32只基金),blue,64.58,57.21,58.63,60.45,62.64,0.0,0.0,14.53
020359,东方红慧鑫甄选6个月持有混合C,混合型,混合型-偏债,东方红资产管理,23.39,中,0.40%（每年）,3.27,7.1,,,-1.71,1.54,7,33.70亿(11只基金),blue,49.0,49.48,46.9,47.09,47.09,0.0,0.0,8.49
020360,中海混改红利混合C,混合型,混合型-灵活,中海基金,0.12,中高,1.20%（每年）,14.46,37.7,,,-25.2,1.08,0,0.83亿(5只基金),green,91.88,86.06,74.69,55.64,53.4,0.0,0.0,12.82
020372,中欧中债0-3年政金债指数A,指数型,指数型-固收,中欧基金,21.82,中低,0.15%（每年）,0.62,0.38,,,-1.28,-1.14,21,143.34亿(13只基金),blue,63.36,60.17,43.95,44.54,45.62,0.0,0.0,10.86
020373,中欧中债0-3年政金债指数C,指数型,指数型-固收,中欧基金,21.82,中低,0.15%（每年）,1.78,1.64,,,-1.27,-0.22,0,143.34亿(13只基金),green,71.0,67.0,46.95,45.8,46.67,0.0,0.0,11.11
020376,广发景丰纯债C,债券型,债券型-长债,广发基金,42.38,中低,0.30%（每年）,2.04,2.24,,,-1.06,0.26,1,471.93亿(23只基金),green,69.56,67.51,50.09,46.73,48.61,0.0,0.0,11.52
020377,广发景丰纯债D,债券型,债券型-长债,广发基金,42.38,中低,0.30%（每年）,2.18,2.57,,,-0.99,0.67,18,471.93亿(23只基金),green,70.08,68.5,50.91,47.4,49.28,0.0,0.0,11.67
020381,人保民享利率债债券A,债券型,债券型-长债,人保资产,6.09,中低,0.30%（每年）,1.64,1.63,,,-0.87,-0.51,6,93.79亿(14只基金),blue,66.05,60.83,46.64,45.97,47.27,0.0,0.0,11.22
020382,人保民享利率债债券C,债券型,债券型-长债,人保资产,6.09,中低,0.30%（每年）,1.5,1.48,,,-0.92,-0.67,0,93.79亿(14只基金),blue,64.63,60.84,46.33,47.44,48.51,0.0,0.0,11.47
020387,兴业稳福120天持有期债券A,债券型,债券型-长债,兴业基金,12.02,中低,0.20%（每年）,1.56,2.72,,,-0.14,2.08,10,1064.22亿(19只基金),blue,66.52,65.63,48.93,46.75,46.75,0.0,0.0,9.75
020388,兴业稳福120天持有期债券C,债券型,债券型-长债,兴业基金,12.02,中低,0.20%（每年）,1.46,2.51,,,-0.14,1.45,1,1064.22亿(19只基金),blue,65.6,64.63,47.8,45.44,45.44,0.0,0.0,9.49
005220,海富通聚优精选混合(FOF)A,FOF,FOF-进取型,海富通基金,0.9,中高,1.00%（每年）,18.13,51.7,36.61,8.84,-10.18,2.06,1,1.93亿(4只基金),orange,46.0,46.52,48.7,46.73,44.31,45.72,48.27,48.06
020389,英大福鑫稳健养老一年持有偏债混合发起(FOF),FOF,FOF-稳健型,英大基金,0.52,中,0.50%（每年）,0.51,5.99,,,-3.69,0.91,0,2.27亿(5只基金),orange,36.36,38.22,40.76,42.31,42.31,0.0,0.0,6.46
020390,中欧短债债券E,债券型,债券型-中短债,中欧基金,76.43,中低,0.30%（每年）,0.9,1.65,,,-0.08,-2.21,32,339.88亿(18只基金),blue,55.54,47.31,35.12,36.64,38.37,0.0,0.0,9.24
020391,安信90天滚动持有债券A,债券型,债券型-混合一级,安信基金,5.99,中低,0.20%（每年）,1.09,2.44,,,-0.41,0.43,5,16.12亿(17只基金),blue,48.66,56.98,44.33,44.44,45.83,0.0,0.0,10.91
020397,中银港股通医药混合发起A,混合型,混合型-偏股,中银基金,18.81,中高,1.20%（每年）,-27.74,-21.69,,,-40.08,-0.42,4,24.31亿(6只基金),blue,53.77,40.3,62.96,62.61,58.6,0.0,0.0,13.84
014537,中银中国混合(LOF)C,混合型,混合型-灵活,中银基金,5.76,中高,1.20%（每年）,24.13,40.27,9.47,,-13.77,1.52,0,7.45亿(6只基金),orange,30.74,33.81,36.92,40.6,37.23,41.86,41.86,21.87
014539,华安优势精选混合A,混合型,混合型-偏股,华安基金,0.72,中高,1.20%（每年）,-8.84,12.05,14.42,,-16.55,0.58,1,12.90亿(3只基金),blue,49.43,38.8,46.94,55.82,49.83,51.63,51.63,23.79
020853,大成中证芯片产业指数发起式A,指数型,指数型-股票,大成基金,2.45,中高,0.50%（每年）,71.54,158.27,,,-19.84,2.65,0,28.03亿(18只基金),orange,36.16,36.04,47.81,63.62,63.62,0.0,0.0,11.2
002534,华安稳固收益债券A,债券型,债券型-混合一级,华安基金,4.43,中低,0.30%（每年）,-3.47,-2.8,4.95,12.51,-4.94,-0.98,3,26.75亿(13只基金),blue,65.43,66.02,48.85,46.04,52.34,50.65,46.48,43.66
005221,宏利全能混合(FOF)A,FOF,FOF-稳健型,宏利基金,6.77,中,0.50%（每年）,0.87,2.51,6.92,4.76,-1,0.34,3,11.03亿(13只基金),orange,44.91,41.7,38.71,41.52,44.25,42.62,42.92,43.44
005225,广发量化多因子混合A,混合型,混合型-灵活,广发基金,54.56,中高,1.00%（每年）,-4.35,27.2,75.7,19.56,-12.99,1.32,22,79.88亿(8只基金),blue,57.85,68.95,72.94,72.06,67.01,57.33,58.56,57.57
006738,工银瑞信添慧债券A,债券型,债券型-混合二级,工银瑞信基金,5.47,中,0.60%（每年）,9.74,23.73,22.13,21.84,-6.79,1.85,2,53.31亿(15只基金),green,82.61,57.08,55.81,50.5,47.27,45.52,44.75,44.75
006734,国金惠鑫短债债券A,债券型,债券型-中短债,国金基金,2.31,中低,0.30%（每年）,0.73,-1.98,-5.83,-1.95,-3.31,-1.2,1,42.73亿(7只基金),orange,33.87,32.91,22.3,30.37,41.4,39.97,39.87,39.87
006739,工银瑞信添慧债券C,债券型,债券型-混合二级,工银瑞信基金,5.47,中,0.60%（每年）,9.54,23.22,20.64,19.36,-6.89,1.82,2,53.31亿(15只基金),green,82.59,56.88,55.38,49.85,46.59,44.72,43.97,43.97
006735,国金惠鑫短债债券C,债券型,债券型-中短债,国金基金,2.31,中低,0.30%（每年）,0.61,-2.29,-6.75,-3.39,-3.38,-1.27,0,42.73亿(7只基金),orange,31.82,31.2,21.2,29.49,40.38,36.89,37.08,37.08
020398,中银港股通医药混合发起C,混合型,混合型-偏股,中银基金,18.81,中高,1.20%（每年）,-27.9,-22.03,,,-40.29,-0.44,8,24.31亿(6只基金),blue,53.36,40.09,62.81,62.5,58.49,0.0,0.0,13.82
006740,工银尊利中短债债券A,债券型,债券型-中短债,工银瑞信基金,2.47,中低,0.30%（每年）,0.69,1.41,6.26,9.92,-0.03,-4.98,1,6.63亿(6只基金),orange,37.36,34.5,29.24,32.92,42.17,43.27,41.63,41.63
021999,兴银朝阳C,债券型,债券型-长债,兴银基金管理,0.34,中低,0.30%（每年）,1.13,1.87,,,-0.4,-0.21,0,646.43亿(15只基金),blue,62.81,58.13,45.03,39.16,39.16,0.0,0.0,7.18
021972,南方港股通央企红利ETF联接C,指数型,指数型-股票,南方基金,2.27,中高,0.50%（每年）,-9.14,-7.21,,,-17.64,-0.57,1,990.69亿(29只基金),green,77.87,76.75,66.85,60.33,60.33,0.0,0.0,9.19
023685,建信上海金ETF联接D,指数型,指数型-其他,建信基金,49.29,中高,0.50%（每年）,-11.37,10.69,,,-29.9,0.46,0,178.87亿(17只基金),green,88.51,88.53,78.06,78.06,0.0,0.0,0.0,7.82
006742,南方臻元债券A,债券型,债券型-长债,南方基金,14.35,中低,0.30%（每年）,2.41,2.79,12.05,16.53,-1.14,0.79,12,295.59亿(35只基金),green,71.22,70.12,52.46,48.32,54.89,50.79,47.97,47.97
021976,创金合信红利甄选量化选股混合C,混合型,混合型-偏股,创金合信基金,2.8,中高,1.20%（每年）,-2.72,3.79,,,-8.11,0.26,1,56.89亿(17只基金),blue,53.66,39.25,45.31,44.01,0.0,0.0,0.0,5.56
021977,中欧中证细分化工产业主题指数发起A,指数型,指数型-股票,中欧基金,4.59,中高,0.50%（每年）,4.06,50.21,,,-17.88,1.69,1,101.47亿(38只基金),green,86.32,87.84,66.77,59.52,59.52,0.0,0.0,9.09
